id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z
291,0.027,6.27,1.57,-4.52,-2.27,-55.02,0.0,-1.41,-57.35,-0.24
292,0.027999999,6.17,1.51,-4.93,-2.67,-56.6,0.0,-1.37,-58.01,-0.38
293,0.025999999,6.57,1.7,-4.39,-1.52,-55.4,0.0,-1.45,-58.58,-0.57
294,0.027999999,6.29,1.87,-4.95,-0.64,-57.11,0.0,-1.36,-59.13,-0.69
295,0.027999999,6.41,1.77,-5.2,-1.21,-58.63,0.0,-1.38,-59.69,-0.88
296,0.025999999,6.21,2.11,-5.21,0.7,-58.13,0.0,-1.36,-60.1,-1.02
297,0.027999999,6.59,2.09,-4.74,0.54,-57.05,0.0,-1.35,-60.51,-1.15
298,0.027,6.56,2.22,-5.15,1.24,-58.83,0.0,-1.14,-60.98,-1.15
299,0.027,7.14,1.51,-5.24,-2.52,-60.73,0.0,-0.87,-61.53,-1.19
300,0.027,6.6,1.97,-5.48,-0.12,-60.5,0.0,-0.6,-62.1,-1.22
301,0.027,6.78,1.85,-5.5,-0.75,-61.08,0.0,-0.54,-62.63,-1.19
302,0.027999999,6.77,1.69,-5.71,-1.64,-62.03,0.0,-0.49,-63.13,-1.21
303,0.027,6.8,1.68,-5.61,-1.69,-61.62,0.0,-0.56,-63.51,-1.25
304,0.027,6.88,2.05,-5.57,0.31,-61.71,0.0,-0.46,-63.8,-1.33
305,0.027,6.83,1.98,-5.69,-0.07,-62.14,0.0,-0.35,-63.89,-1.41
306,0.027999999,6.8,2.03,-5.66,0.22,-61.95,0.0,-0.35,-64.0,-1.47
307,0.025999999,6.78,2.18,-5.96,1.04,-63.33,0.0,-0.2,-64.05,-1.45
308,0.027999999,6.93,1.88,-6.1,-0.61,-64.39,0.0,-0.12,-64.07,-1.45
309,0.027999999,6.85,1.88,-5.94,-0.62,-63.4,0.0,-0.11,-64.0,-1.48
310,0.025999999,6.9,2.04,-5.93,0.3,-63.49,0.0,-0.07,-63.9,-1.51
311,0.027999999,6.89,2.02,-5.58,0.19,-61.76,0.0,0.0,-63.7,-1.5
312,0.025999999,6.75,2.13,-6.09,0.82,-63.9,0.0,0.15,-63.39,-1.42
313,0.027,7.07,1.92,-5.21,-0.35,-60.48,0.0,0.27,-62.8,-1.27
314,0.027,6.73,2.13,-5.96,0.78,-63.21,0.0,0.34,-62.3,-1.18
315,0.025999999,6.11,2.45,-6.55,2.82,-64.57,0.0,0.89,-61.09,-0.93
316,0.027999999,6.36,1.91,-5.41,-0.43,-59.5,0.0,1.42,-58.88,-0.42
317,0.027,5.9,1.9,-5.31,-0.49,-57.66,0.0,1.74,-55.96,0.37
318,0.025999999,6.93,1.3,-2.99,-3.28,-50.81,0.0,0.98,-54.04,0.75
319,0.027999999,5.99,1.56,-4.4,-2.34,-53.62,0.0,0.06,-52.33,1.05
320,0.025999999,4.96,1.35,-5.6,-4.1,-55.76,0.0,-0.94,-49.8,1.46
321,0.027,4.78,1.27,-5.34,-4.65,-53.67,0.0,-1.54,-45.68,2.25
322,0.027,5.04,0.74,-2.02,-6.3,-40.74,0.0,-2.2,-41.47,3.06
323,0.025999999,5.23,1.79,0.01,-0.89,-35.82,0.0,-3.26,-39.75,3.51
324,0.027,4.31,1.02,-1.97,-5.09,-37.81,0.0,-4.07,-38.14,4.09
325,0.027,4.42,0.51,-2.06,-7.71,-38.29,0.0,-4.6,-36.49,4.51
326,0.025999999,4.47,-0.07,-2.09,-10.66,-38.24,0.0,-5.0,-35.0,4.62
327,0.027999999,3.81,1.03,-1.21,-4.86,-33.46,0.0,-5.29,-33.71,4.66
328,0.027,3.76,1.17,-1.25,-4.2,-33.37,0.0,-5.16,-32.89,4.67
329,0.025999999,3.64,1.06,-1.17,-4.75,-32.61,0.0,-5.01,-32.48,4.56
330,0.027,3.64,1.06,-0.94,-4.67,-31.98,0.0,-4.84,-32.13,4.48
331,0.025999999,2.83,1.74,-1.37,-1.36,-29.64,0.0,-4.49,-31.41,4.7
332,0.027999999,3.39,0.63,-1.53,-7.19,-32.38,0.0,-4.31,-30.8,5.27
333,0.027,2.75,1.3,-2.47,-4.12,-32.39,0.0,-3.64,-30.35,5.79
334,0.025999999,3.4,0.5,-1.82,-8.07,-33.18,0.0,-2.37,-29.5,5.82
335,0.027,3.1,1.14,-1.32,-4.5,-30.66,0.0,-0.93,-28.31,5.76
336,0.027,2.83,1.08,-1.07,-4.8,-28.75,0.0,0.2,-27.47,5.75
337,0.025999999,2.6,1.47,-1.01,-2.76,-27.58,0.0,1.46,-26.56,5.63
338,0.027,2.31,1.65,-1.4,-1.86,-27.17,0.0,3.02,-25.14,5.31
339,0.027,2.44,2.11,-0.33,0.61,-25.3,0.0,3.28,-24.65,5.22
340,0.027,2.27,2.07,-1.06,0.47,-26.18,0.0,3.83,-23.89,4.92
341,0.025999999,1.94,2.55,-0.24,2.89,-22.79,0.0,4.87,-22.8,4.44
342,0.025999999,1.7,2.52,-0.74,2.87,-22.62,0.0,6.01,-21.4,4.0
343,0.027,1.66,2.5,-0.35,2.66,-21.67,0.0,6.81,-19.66,3.52
344,0.027,2.05,2.54,0.65,2.61,-21.64,0.0,6.85,-18.18,2.94
345,0.025,0.57,2.98,-1.61,5.98,-18.25,0.0,6.52,-17.18,2.68
346,0.027,0.46,2.79,-0.79,4.48,-16.25,0.0,6.09,-15.87,2.34
347,0.025,0.87,2.7,0.33,3.6,-16.7,0.0,5.39,-14.66,2.33
348,0.027,0.85,2.67,-1.34,3.97,-19.34,0.0,4.68,-14.34,2.58
349,0.025999999,-0.11,2.82,0.12,4.36,-12.09,0.0,4.01,-12.71,2.67
350,0.025999999,-0.48,2.81,0.27,4.26,-10.05,0.0,3.46,-10.88,2.9
351,0.025999999,-0.67,2.97,0.83,4.86,-8.63,0.0,3.17,-9.2,3.21
352,0.025,-0.44,2.12,0.65,0.65,-9.92,0.0,2.77,-7.92,3.42
353,0.025999999,-0.13,2.27,0.81,1.38,-11.3,0.0,2.38,-7.13,3.61
354,0.025999999,-1.15,2.89,0.47,4.65,-6.47,0.0,2.19,-6.04,3.8
355,0.025,-1.71,2.63,0.77,3.21,-3.47,0.0,2.17,-5.19,4.06
356,0.025999999,-1.52,2.32,0.49,1.73,-4.55,0.0,2.3,-4.27,4.37
357,0.025,-1.49,2.38,0.87,1.95,-4.54,0.0,2.25,-4.11,4.22
358,0.025999999,-1.91,2.29,0.16,1.62,-2.63,0.0,2.14,-3.83,4.15
359,0.025,-2.09,2.26,0.44,1.42,-1.64,0.0,2.03,-3.71,4.28
360,0.025,-0.9,2.12,-0.37,0.72,-8.39,0.0,1.74,-3.8,4.51
361,0.025999999,-1.23,1.61,1.1,-1.86,-5.75,0.0,1.58,-3.32,4.29
362,0.025999999,-1.17,1.94,1.28,-0.23,-5.96,0.0,1.64,-3.14,4.14
363,0.025999999,-2.31,2.46,1.09,2.3,-0.45,0.0,2.2,-2.28,3.94
364,0.025999999,-1.91,2.09,0.46,0.52,-2.58,0.0,2.4,-2.19,4.05
365,0.025,-1.58,1.83,0.45,-0.81,-4.29,0.0,2.41,-2.07,3.97
366,0.027,-1.6,2.03,0.21,0.23,-4.24,0.0,2.27,-2.21,4.01
367,0.025,-2.91,2.59,-1.27,3.67,3.09,0.0,2.06,-1.53,4.08
368,0.025999999,-1.96,2.33,0.96,1.68,-2.21,0.0,1.67,-1.36,4.26
369,0.025999999,-2.84,2.83,4.43,3.2,1.68,0.0,2.43,0.98,4.07
370,0.025,-2.45,2.11,0.47,0.61,0.25,0.0,3.7,4.27,3.14
371,0.025,-2.26,3.26,0.18,6.73,-0.76,0.0,5.46,7.81,1.91
372,0.025,-2.95,3.5,-0.27,8.33,3.0,0.0,6.48,10.59,1.02
373,0.025999999,-4.34,3.76,0.23,9.15,10.05,0.0,6.67,12.85,0.36
374,0.025999999,-4.46,6.63,-0.91,25.18,10.88,0.0,7.64,13.95,0.27
375,0.025999999,-4.85,2.61,0.56,3.14,12.37,0.0,7.68,15.6,-0.32
376,0.027,-5.45,2.97,-0.74,5.46,17.13,0.0,7.85,16.98,-0.72
377,0.027,-5.38,3.17,-0.18,6.25,15.87,0.0,7.6,18.23,-0.95
378,0.025999999,-6.15,3.34,0.22,6.74,19.02,0.0,7.42,19.12,-0.75
379,0.025999999,-5.63,2.98,-0.13,5.21,17.09,0.0,7.05,20.24,-0.62
380,0.025999999,-5.63,2.7,-0.37,3.83,17.5,0.0,6.52,21.33,-0.32
381,0.027,-6.55,3.07,-0.85,5.87,22.98,0.0,6.16,22.76,0.1
382,0.025999999,-6.27,2.79,-0.44,4.22,20.85,0.0,5.86,24.04,0.48
383,0.025999999,-6.77,3.17,-0.82,6.3,23.97,0.0,5.67,25.02,0.94
384,0.025999999,-6.81,2.85,-0.72,4.55,24.05,0.0,5.54,25.81,1.19
385,0.025999999,-6.76,2.9,-1.03,4.94,24.47,0.0,5.09,26.27,1.48
386,0.025999999,-6.78,3.03,-0.97,5.62,24.38,0.0,4.91,26.74,1.68
387,0.025999999,-6.92,2.76,-0.95,4.16,25.09,0.0,4.68,27.34,1.94
388,0.025999999,-6.87,2.6,-1.2,3.38,25.43,0.0,4.39,27.72,2.02
389,0.025999999,-7.01,2.64,-1.23,3.58,26.19,0.0,4.18,28.08,2.0
390,0.025999999,-7.26,2.73,-1.4,4.06,27.85,0.0,3.87,28.57,2.04
391,0.025999999,-7.49,2.96,-1.09,5.18,28.1,0.0,3.59,29.0,2.13
392,0.025999999,-7.51,2.56,-0.92,3.0,27.86,0.0,3.44,29.84,2.38
393,0.025999999,-7.09,3.82,-4.05,12.83,34.68,0.0,5.86,33.83,2.93
394,0.025999999,-5.72,1.46,-1.39,-3.07,19.84,0.0,7.86,38.39,3.43
395,0.027,-7.64,2.69,-0.84,3.66,28.24,0.0,7.26,39.47,3.49
396,0.025,-8.16,2.05,-1.95,0.34,33.74,0.0,7.2,40.43,3.38
397,0.027,-8.77,3.36,-2.59,7.63,38.2,0.0,7.28,40.86,3.3
398,0.025,-9.05,3.24,-2.79,6.98,40.14,0.0,7.38,41.89,3.09
399,0.027,-9.09,3.76,-3.05,9.97,40.9,0.0,7.5,43.25,3.17
400,0.025999999,-9.08,3.74,-2.21,9.3,38.04,0.0,8.04,43.95,3.33
401,0.025,-8.55,1.29,-3.87,-4.38,42.38,0.0,7.96,45.9,3.17
402,0.027,-9.54,2.48,-3.29,2.74,44.38,0.0,8.54,48.0,3.24
403,0.025,-9.53,3.51,-3.46,8.57,44.42,0.0,8.79,49.72,3.12
404,0.027,-10.08,3.48,-3.86,8.34,48.15,0.0,8.8,50.67,3.0
405,0.025999999,-10.24,3.39,-3.86,7.72,48.82,0.0,8.87,51.49,2.93
406,0.025999999,-10.21,3.37,-4.96,8.15,53.51,0.0,9.02,52.96,2.84
407,0.027,-10.48,3.58,-4.27,8.83,51.22,0.0,9.02,54.03,2.81
408,0.025,-10.75,2.33,-5.99,2.04,61.18,0.0,8.94,55.84,2.83
409,0.027,-10.54,3.2,-4.71,6.91,53.67,0.0,8.91,56.9,2.88
410,0.027,-10.56,3.64,-5.28,9.64,55.83,0.0,9.2,57.88,2.95
411,0.025,-10.59,3.51,-5.14,8.78,55.48,0.0,9.18,58.4,2.98
412,0.027,-10.62,3.5,-5.62,8.95,57.77,0.0,9.21,59.36,2.97
413,0.027,-10.88,3.56,-5.23,8.89,56.75,0.0,9.15,60.13,2.9
414,0.025,-10.82,3.38,-5.66,8.15,58.79,0.0,9.06,61.03,2.92
415,0.027,-11.02,3.54,-5.64,8.91,59.06,0.0,8.97,61.66,3.02
416,0.025,-11.11,3.46,-5.81,8.43,60.26,0.0,9.02,62.18,3.14
417,0.027,-10.82,3.31,-6.18,7.94,61.42,0.0,9.04,62.65,3.24
418,0.027,-11.04,3.54,-5.96,9.01,60.63,0.0,9.1,63.06,3.31
419,0.025,-11.31,3.32,-6.68,7.78,65.23,0.0,8.97,64.26,3.58
420,0.027,-11.11,3.59,-6.78,9.55,64.71,0.0,8.98,64.87,3.77
421,0.025999999,-11.05,3.5,-6.27,8.88,62.21,0.0,8.97,65.27,3.9
422,0.025999999,-11.25,3.65,-6.41,9.63,63.13,0.0,9.07,65.68,4.04
423,0.027,-11.05,3.82,-6.15,10.66,61.07,0.0,9.2,65.82,4.14
424,0.025999999,-11.15,3.68,-6.42,9.9,62.9,0.0,9.26,65.81,4.24
425,0.027,-11.18,3.61,-6.56,9.51,63.76,0.0,9.22,65.88,4.25
426,0.025999999,-11.35,3.67,-6.32,9.63,62.95,0.0,9.22,65.85,4.22
427,0.025999999,-11.3,3.61,-6.56,9.41,64.09,0.0,9.23,65.8,4.25
428,0.025999999,-11.05,3.75,-6.49,10.46,62.82,0.0,9.38,65.77,4.23
429,0.025999999,-11.22,3.73,-6.52,10.15,63.45,0.0,9.43,65.48,4.2
430,0.027,-11.4,3.73,-6.43,9.96,63.5,0.0,9.51,65.21,4.2
431,0.027,-11.13,3.64,-6.44,9.74,63.0,0.0,9.58,64.84,4.21
432,0.025999999,-11.3,3.81,-6.38,10.51,62.82,0.0,9.56,64.35,4.09
433,0.025999999,-11.16,3.55,-6.12,9.05,61.72,0.0,9.53,63.67,4.07
434,0.025999999,-10.99,3.49,-5.95,8.74,60.52,0.0,9.29,62.72,3.95
435,0.027,-11.16,3.46,-6.07,8.52,61.59,0.0,9.17,61.4,3.76
436,0.025999999,-10.93,3.76,-5.72,10.26,58.81,0.0,9.21,60.12,3.67
437,0.025999999,-10.95,3.69,-5.61,9.74,58.48,0.0,8.98,58.59,3.47
438,0.027,-10.84,3.56,-5.02,8.86,55.66,0.0,8.86,56.9,3.38
439,0.027,-10.44,3.38,-5.86,8.51,58.56,0.0,8.55,55.37,3.25
440,0.025,-10.41,3.57,-5.01,9.24,54.19,0.0,8.15,53.92,3.04
441,0.027,-10.59,3.6,-4.28,8.87,51.59,0.0,7.65,51.99,3.02
442,0.025,-10.25,3.07,-4.3,6.13,50.97,0.0,7.03,49.97,3.09
443,0.027,-10.01,3.12,-4.15,6.5,49.4,0.0,6.24,48.28,3.11
444,0.027,-10.31,2.82,-4.24,4.69,51.09,0.0,5.29,46.43,3.12
445,0.025,-9.78,3.11,-3.13,6.13,44.43,0.0,4.58,44.68,3.05
446,0.027,-9.57,2.82,-3.62,4.74,45.7,0.0,3.71,43.03,2.94
447,0.025,-9.47,2.84,-3.14,4.72,43.39,0.0,2.89,41.78,2.77
448,0.027,-9.26,2.75,-2.62,4.17,40.64,0.0,2.27,40.53,2.67
449,0.025999999,-9.0,2.65,-2.52,3.63,39.25,0.0,1.62,39.2,2.63
450,0.025,-8.86,2.4,-2.11,2.23,37.33,0.0,0.85,37.94,2.83
451,0.027,-8.28,2.23,-2.31,1.38,35.43,0.0,-0.37,35.81,3.01
452,0.025999999,-8.46,2.22,-2.01,1.28,35.28,0.0,-1.57,33.81,3.06
453,0.025999999,-8.44,2.28,-1.43,1.5,33.44,0.0,-2.62,32.16,3.03
454,0.027,-9.46,2.54,-1.31,2.71,37.28,0.0,-3.53,30.55,2.72
455,0.025,-7.68,1.87,-1.61,-0.66,30.51,0.0,-3.93,29.15,2.34
456,0.027,-7.6,2.19,-1.45,1.11,29.7,0.0,-4.2,28.17,2.04
457,0.025999999,-7.21,1.58,-1.12,-2.18,26.97,0.0,-4.76,26.83,1.99
458,0.025999999,-7.23,1.49,-0.97,-2.65,26.65,0.0,-5.33,25.34,1.87
459,0.025999999,-7.34,1.85,-0.97,-0.76,27.22,0.0,-5.48,23.95,1.9
460,0.025999999,-6.99,1.55,-1.38,-2.47,26.5,0.0,-5.68,22.97,2.12
461,0.027,-6.44,1.26,-0.62,-3.88,22.03,0.0,-5.56,21.88,2.22
462,0.025999999,-6.72,1.46,-0.86,-2.86,23.95,0.0,-5.7,20.86,2.36
463,0.025999999,-5.96,1.01,-0.5,-5.26,19.36,0.0,-5.87,19.67,2.44
464,0.027,-6.2,1.28,-0.43,-3.77,20.48,0.0,-5.89,18.62,2.44
465,0.025999999,-6.19,1.38,-0.23,-3.16,20.09,0.0,-5.68,17.9,2.49
466,0.025999999,-5.97,1.36,-0.48,-3.37,19.43,0.0,-5.27,17.22,2.56
467,0.027,-5.65,1.17,-0.41,-4.41,17.69,0.0,-4.74,16.64,2.61
468,0.025,-5.54,1.38,-0.01,-3.15,16.52,0.0,-4.0,16.0,2.51
469,0.027,-5.7,1.76,-0.66,-1.25,18.4,0.0,-3.36,15.39,2.46
470,0.027,-5.05,1.49,-0.04,-2.62,14.09,0.0,-2.61,14.69,2.31
471,0.025,-5.46,1.93,-0.23,-0.31,16.46,0.0,-1.84,14.05,2.29
472,0.027,-5.05,1.95,-0.28,-0.22,14.43,0.0,-1.29,13.18,2.31
473,0.025,-4.77,1.76,-0.41,-1.25,13.11,0.0,-1.0,12.46,2.31
474,0.027,-4.53,1.74,-0.36,-1.35,11.77,0.0,-0.66,11.73,2.26
475,0.027,-4.7,2.02,-0.42,0.2,12.78,0.0,-0.21,11.64,2.18
476,0.025999999,-4.52,2.22,-0.77,1.34,12.19,0.0,-0.21,11.38,2.12
477,0.027,-4.56,2.17,0.34,0.91,11.18,0.0,-0.22,11.3,2.14
478,0.025999999,-4.96,2.48,0.41,2.52,13.11,0.0,-0.11,11.24,2.21
479,0.025,-4.92,2.24,0.31,1.28,13.02,0.0,-0.33,10.99,2.49
480,0.027,-4.47,1.48,0.66,-2.53,10.4,0.0,-0.44,10.37,2.81
481,0.025,-4.28,1.98,-0.21,-0.07,10.26,0.0,-0.27,9.6,3.0
482,0.027,-4.29,2.12,-0.62,0.72,10.74,0.0,-0.03,8.81,2.98
483,0.025999999,-3.93,1.99,-0.31,0.0,8.49,0.0,0.12,8.3,3.09
484,0.025,-3.84,2.05,0.38,0.3,7.49,0.0,0.25,7.91,3.14
485,0.025999999,-4.09,2.41,0.57,2.13,8.6,0.0,0.35,7.31,3.34
486,0.025,-3.93,2.4,-0.33,2.26,8.5,0.0,0.39,6.85,3.56
487,0.025,-3.69,2.31,0.1,1.72,6.85,0.0,0.59,5.9,3.79
488,0.025999999,-3.2,2.09,0.2,0.56,4.24,0.0,1.13,5.18,3.91
489,0.025,-3.31,2.51,0.6,2.64,4.65,0.0,1.5,4.39,4.09
490,0.025,-3.42,2.92,0.0,5.02,5.46,0.0,1.78,3.96,4.16
491,0.025,-3.62,3.05,0.62,5.39,6.18,0.0,1.98,3.83,4.26
492,0.025999999,-3.25,2.65,0.07,3.55,4.52,0.0,2.1,3.67,4.41
493,0.025,-3.36,2.71,0.62,3.66,4.9,0.0,2.39,3.75,4.52
494,0.025,-3.42,2.88,-0.12,4.87,5.53,0.0,2.54,4.05,4.66
495,0.025999999,-3.54,3.08,-0.25,6.03,6.24,0.0,2.35,3.98,4.52
496,0.025,-3.33,2.67,0.29,3.58,4.85,0.0,2.06,3.64,4.35
497,0.025,-3.21,2.34,-0.05,1.92,4.38,0.0,1.86,3.72,4.13
498,0.025,-3.54,2.57,0.6,2.99,5.81,0.0,1.69,3.79,3.97
499,0.025999999,-3.35,2.52,0.08,2.82,5.07,0.0,1.72,3.81,3.78
500,0.025,-3.35,2.17,0.71,0.92,4.78,0.0,1.7,4.03,3.74
501,0.025,-3.25,2.21,0.36,1.18,4.41,0.0,1.66,3.97,3.74
502,0.025999999,-3.23,1.87,0.09,-0.63,4.46,0.0,1.46,4.19,3.69
503,0.024,-3.38,2.5,0.57,2.61,4.99,0.0,0.98,4.02,3.46
504,0.025999999,-3.19,2.08,0.59,0.45,4.05,0.0,0.55,3.38,3.54
505,0.025999999,-3.19,2.0,0.02,0.04,4.25,0.0,0.6,3.21,3.57
506,0.024,-3.29,2.06,1.04,0.33,4.38,0.0,0.8,3.21,3.43
507,0.025999999,-3.49,1.95,0.15,-0.2,5.78,0.0,1.29,3.31,3.32
508,0.025,-3.45,2.66,0.56,3.46,5.35,0.0,1.65,3.51,3.06
509,0.025999999,-3.85,1.82,0.7,-0.83,7.31,0.0,1.83,3.97,2.92
510,0.025,-2.72,2.79,-0.94,4.73,1.89,0.0,2.76,3.94,2.86
511,0.025,-3.66,1.84,0.68,-0.77,6.38,0.0,4.49,4.37,2.94
512,0.025999999,-3.14,2.9,-0.65,5.25,4.25,0.0,5.86,5.07,3.21
513,0.025,-3.19,1.42,0.09,-3.02,4.24,0.0,5.27,5.21,3.23
514,0.025999999,-3.51,2.65,-0.37,3.68,6.18,0.0,4.91,5.16,3.08
515,0.025999999,-3.58,2.96,0.97,4.81,5.82,0.0,4.35,4.86,2.95
516,0.024,-2.74,1.94,3.25,-0.19,1.39,0.0,3.29,4.54,3.09
517,0.025999999,-3.44,2.43,0.34,2.3,5.45,0.0,2.75,4.27,3.04
518,0.025,-3.54,2.35,0.15,1.95,6.06,0.0,2.2,4.02,3.02
519,0.025999999,-3.23,2.22,-0.08,1.26,4.51,0.0,1.22,3.78,2.95
520,0.025,-5.73,0.51,-10.12,-23.71,65.13,0.0,-1.95,8.05,2.91
521,0.025999999,-3.52,0.69,0.29,-6.79,5.85,0.0,-2.81,7.93,2.75
522,0.025999999,-3.73,1.04,0.12,-5.04,7.04,0.0,-3.87,7.52,2.55
523,0.025,-3.65,0.77,-0.02,-6.57,6.71,0.0,-4.95,7.16,2.35
524,0.025999999,-3.5,0.54,0.61,-7.37,5.58,0.0,-6.28,6.56,2.16
525,0.025999999,-3.36,0.16,0.17,-9.61,5.0,0.0,-7.52,6.09,1.96
526,0.025,-3.28,0.03,0.03,-10.44,4.63,0.0,-8.6,5.76,1.76
527,0.025999999,-3.2,-0.04,-0.12,-10.96,4.31,0.0,-9.67,5.54,1.54
528,0.025999999,-3.24,-0.24,-0.12,-12.01,4.5,0.0,-10.89,5.24,1.2
529,0.027,-3.19,-0.56,0.13,-13.37,4.09,0.0,-12.04,5.02,0.82
530,0.025999999,-3.25,-0.59,-0.07,-13.74,4.48,0.0,-13.19,4.66,0.5
531,0.027,-3.04,-0.88,-0.58,-16.0,3.49,0.0,-14.38,4.33,0.16
532,0.027,-2.87,-1.04,-0.32,-16.42,2.49,0.0,-15.62,4.05,-0.25
533,0.027,-2.96,-1.28,-0.75,-18.38,3.08,0.0,-17.05,3.81,-0.69
534,0.027,-3.0,-1.51,-0.07,-18.41,3.11,0.0,-18.26,3.59,-1.07
535,0.027999999,-2.97,-1.51,0.12,-18.1,2.89,0.0,-19.38,3.3,-1.34
536,0.025999999,-2.72,-2.09,-0.58,-22.19,1.66,0.0,-20.49,3.11,-1.48
537,0.027999999,-2.5,-2.27,-0.67,-23.25,0.53,0.0,-21.87,2.88,-1.75
538,0.027,-2.63,-2.38,-0.51,-23.5,1.21,0.0,-23.29,2.64,-2.05
539,0.027,-2.64,-2.56,-0.58,-24.46,1.24,0.0,-24.79,2.31,-2.33
540,0.027999999,-2.63,-2.77,-0.42,-25.1,1.19,0.0,-26.25,2.09,-2.45
541,0.027999999,-2.47,-3.3,-1.22,-29.49,0.34,0.0,-27.79,1.94,-2.53
542,0.027,-2.45,-3.33,-1.52,-30.43,0.26,0.0,-29.45,1.77,-2.7
543,0.027999999,-2.46,-3.52,-1.01,-29.94,0.31,0.0,-31.11,1.62,-2.85
544,0.027999999,-2.49,-3.57,-1.23,-30.75,0.47,0.0,-32.68,1.41,-2.96
545,0.027,-2.39,-3.79,-1.35,-32.06,-0.09,0.0,-34.14,1.23,-2.96
546,0.027999999,-2.21,-4.16,-1.89,-35.29,-1.06,0.0,-35.6,1.12,-2.97
547,0.027999999,-2.23,-4.42,-1.72,-35.88,-0.93,0.0,-37.02,0.97,-3.03
548,0.027,-2.26,-4.68,-2.03,-37.97,-0.77,0.0,-38.16,0.87,-3.13
549,0.027999999,-2.41,-4.48,-2.31,-38.06,0.03,0.0,-39.35,0.72,-3.3
550,0.027,-2.4,-4.66,-2.68,-40.11,0.0,0.0,-40.53,0.67,-3.4
551,0.027999999,-2.44,-4.91,-2.56,-40.72,0.18,0.0,-41.54,0.82,-3.42
552,0.027999999,-2.32,-5.0,-2.58,-41.19,-0.44,0.0,-42.54,0.79,-3.52
553,0.027,-2.38,-5.05,-2.65,-41.66,-0.12,0.0,-43.4,0.78,-3.62
554,0.028999997,-2.41,-5.2,-3.01,-43.59,0.04,0.0,-44.45,0.72,-3.69
555,0.027,-2.3,-5.47,-2.83,-43.96,-0.56,0.0,-45.4,0.73,-3.74
556,0.027999999,-2.36,-5.47,-3.12,-45.04,-0.25,0.0,-46.47,0.6,-3.87
557,0.027999999,-2.32,-5.6,-3.22,-45.92,-0.47,0.0,-47.39,0.58,-3.94
558,0.027999999,-2.4,-5.71,-3.6,-47.83,0.0,0.0,-48.5,0.53,-4.02
559,0.027,-2.26,-6.04,-3.66,-49.26,-0.79,0.0,-49.56,0.42,-4.12
560,0.027999999,-2.2,-5.98,-3.55,-48.61,-1.07,0.0,-50.48,0.21,-4.2
561,0.027999999,-2.21,-6.0,-3.78,-49.63,-1.06,0.0,-51.31,-0.03,-4.19
562,0.027999999,-2.05,-6.32,-4.27,-52.78,-1.93,0.0,-52.17,-0.21,-4.19
563,0.027999999,-2.17,-6.2,-4.19,-52.07,-1.29,0.0,-53.14,-0.4,-4.29
564,0.027999999,-2.1,-6.29,-4.24,-52.58,-1.64,0.0,-54.05,-0.55,-4.37
565,0.027999999,-2.25,-6.29,-4.36,-53.11,-0.82,0.0,-54.93,-0.71,-4.42
566,0.027999999,-2.18,-6.54,-4.76,-55.74,-1.26,0.0,-55.88,-0.86,-4.46
567,0.028999997,-2.21,-6.55,-4.78,-55.86,-1.05,0.0,-56.8,-0.99,-4.46
568,0.027,-2.27,-6.61,-5.21,-58.05,-0.73,0.0,-57.65,-1.1,-4.5
569,0.028999997,-2.23,-6.69,-4.29,-54.12,-0.93,0.0,-58.3,-1.59,-4.39
570,0.027999999,-1.93,-6.76,-5.65,-60.54,-2.68,0.0,-59.18,-1.79,-4.4
571,0.027,-2.02,-6.87,-5.51,-60.22,-2.14,0.0,-60.07,-1.83,-4.46
572,0.028999997,-2.14,-6.92,-5.17,-58.73,-1.46,0.0,-60.85,-1.85,-4.52
573,0.027999999,-2.2,-6.77,-5.18,-58.38,-1.13,0.0,-61.38,-1.91,-4.48
574,0.027999999,-2.05,-6.93,-5.62,-60.88,-1.99,0.0,-61.73,-2.07,-4.3
575,0.027999999,-1.85,-7.13,-5.89,-62.69,-3.09,0.0,-62.31,-2.16,-4.2
576,0.028999997,-1.97,-7.05,-5.81,-62.15,-2.41,0.0,-63.04,-2.26,-4.21
577,0.027,-2.19,-6.94,-5.9,-62.34,-1.24,0.0,-63.59,-2.27,-4.19
578,0.027999999,-2.07,-7.01,-5.55,-60.8,-1.88,0.0,-63.91,-2.34,-4.08
579,0.027999999,-1.85,-7.23,-6.27,-64.85,-3.1,0.0,-64.38,-2.43,-4.02
580,0.027999999,-1.96,-7.21,-6.19,-64.42,-2.49,0.0,-64.99,-2.4,-4.06
581,0.028999997,-1.97,-7.22,-5.93,-63.14,-2.43,0.0,-65.5,-2.44,-4.09
582,0.027,-2.04,-7.25,-5.92,-63.22,-1.99,0.0,-65.76,-2.56,-4.06
583,0.027999999,-2.03,-7.3,-6.43,-65.89,-2.12,0.0,-65.87,-2.67,-3.99
584,0.028999997,-2.06,-7.3,-6.34,-65.45,-1.93,0.0,-65.94,-2.78,-3.94
585,0.027,-1.91,-7.47,-6.08,-64.49,-2.68,0.0,-65.75,-2.86,-3.92
586,0.028999997,-2.07,-7.26,-6.33,-65.31,-1.9,0.0,-65.27,-2.93,-3.87
587,0.027999999,-1.91,-7.25,-6.1,-64.06,-2.74,0.0,-64.41,-2.93,-3.78
