id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z
0,0.0,-12545.74,6380.59,8816.0,21.22,50.23,0.0,22.25,48.52,75.61
1,0.029999997,-12557.74,6428.59,8900.0,22.67,48.85,0.0,22.27,48.51,75.62
2,0.031,-12421.74,6400.59,8936.0,22.7,48.5,0.0,22.26,48.5,75.63
3,0.028999997,-12361.74,6440.59,8952.0,22.88,48.27,0.0,22.26,48.52,75.59
4,0.031,-12485.73,6312.59,8964.0,22.33,48.72,0.0,22.22,48.56,75.56
5,0.029999997,-12549.73,6316.6,9112.0,22.16,48.55,0.0,22.21,48.59,75.52
6,0.029999997,-12497.72,6436.6,8984.0,22.7,48.52,0.0,22.2,48.6,75.5
7,0.029999997,-12445.72,6368.6,8936.0,22.58,48.61,0.0,22.15,48.63,75.48
8,0.029999997,-12601.71,6320.61,8840.0,22.33,49.24,0.0,22.11,48.69,75.45
9,0.031,-12533.71,6392.61,8952.0,22.54,48.74,0.0,22.11,48.68,75.44
10,0.028999997,-12597.72,6268.61,9036.0,22.02,48.89,0.0,22.13,48.64,75.47
11,0.031,-12565.72,6340.6,8848.0,22.42,49.11,0.0,22.16,48.63,75.5
12,0.029999997,-12433.73,6260.6,9048.0,22.16,48.5,0.0,22.2,48.6,75.51
13,0.031,-12513.73,6308.59,8936.0,22.31,48.85,0.0,22.25,48.57,75.55
14,0.028999997,-12429.74,6264.58,8920.0,22.27,48.76,0.0,22.32,48.51,75.62
15,0.031,-12401.75,6388.57,9080.0,22.57,48.17,0.0,22.39,48.42,75.7
16,0.029999997,-12445.76,6284.56,9000.0,22.26,48.6,0.0,22.47,48.34,75.79
17,0.028999997,-12409.78,6436.55,9176.0,22.64,47.92,0.0,22.55,48.23,75.86
18,0.031,-12313.79,6468.54,9152.0,22.87,47.7,0.0,22.56,48.16,75.91
19,0.029999997,-12305.79,6500.55,9056.0,23.05,47.84,0.0,22.53,48.2,75.85
20,0.029999997,-12425.77,6484.56,9020.0,22.9,48.21,0.0,22.46,48.28,75.75
21,0.029999997,-12465.77,6456.56,9168.0,22.65,48.04,0.0,22.45,48.3,75.72
22,0.031,-12537.77,6452.55,9012.0,22.68,48.53,0.0,22.49,48.28,75.75
23,0.029999997,-12393.78,6472.54,8948.0,22.95,48.31,0.0,22.57,48.22,75.79
24,0.029999997,-12417.79,6496.53,9228.0,22.78,47.74,0.0,22.64,48.15,75.85
25,0.029999997,-12397.8,6480.52,8864.0,23.04,48.48,0.0,22.69,48.12,75.89
26,0.031,-12413.8,6528.52,8984.0,23.08,48.19,0.0,22.75,48.12,75.88
27,0.028999997,-12545.79,6528.52,8972.0,22.95,48.52,0.0,22.76,48.14,75.87
28,0.029999997,-12393.8,6512.52,9076.0,22.98,47.98,0.0,22.75,48.13,75.87
29,0.031,-12253.79,6432.51,9104.0,22.85,47.72,0.0,22.77,48.14,75.84
30,0.029999997,-12337.79,6516.52,8976.0,23.13,48.05,0.0,22.76,48.14,75.82
31,0.029999997,-12417.79,6464.52,9008.0,22.85,48.25,0.0,22.7,48.14,75.82
32,0.029999997,-12533.79,6520.52,9068.0,22.86,48.3,0.0,22.72,48.16,75.81
33,0.031,-12497.79,6408.52,8924.0,22.66,48.69,0.0,22.75,48.16,75.82
34,0.028999997,-12401.79,6444.51,9040.0,22.78,48.17,0.0,22.79,48.13,75.85
35,0.031,-12453.8,6524.51,9180.0,22.87,47.88,0.0,22.81,48.1,75.89
36,0.029999997,-12417.8,6524.51,9044.0,23.02,48.08,0.0,22.81,48.09,75.9
37,0.028999997,-12333.8,6440.51,9064.0,22.82,47.97,0.0,22.83,48.1,75.89
38,0.031,-12413.8,6476.5,8976.0,22.92,48.29,0.0,22.84,48.11,75.87
39,0.029999997,-12497.79,6516.51,9024.0,22.92,48.32,0.0,22.76,48.14,75.86
40,0.031,-12377.79,6620.51,9056.0,23.35,47.82,0.0,22.77,48.14,75.84
41,0.028999997,-12397.79,6444.52,9088.0,22.75,48.07,0.0,22.75,48.16,75.81
42,0.031,-12413.79,6444.53,9092.0,22.73,48.09,0.0,22.68,48.17,75.79
43,0.029999997,-12437.79,6392.52,9060.0,22.56,48.29,0.0,22.7,48.18,75.78
44,0.029999997,-12373.79,6288.52,8988.0,22.36,48.45,0.0,22.69,48.2,75.77
45,0.029999997,-12413.79,6368.53,9068.0,22.51,48.26,0.0,22.66,48.18,75.83
46,0.031,-12333.79,6432.52,9116.0,22.76,47.88,0.0,22.72,48.16,75.82
47,0.029999997,-12429.79,6412.51,8936.0,22.73,48.5,0.0,22.79,48.15,75.83
48,0.028999997,-12273.79,6536.51,8896.0,23.33,48.04,0.0,22.8,48.16,75.83
49,0.031,-12465.79,6400.51,8924.0,22.66,48.63,0.0,22.78,48.18,75.83
50,0.029999997,-12293.79,6500.51,9024.0,23.09,47.88,0.0,22.8,48.16,75.83
51,0.029999997,-12541.79,6472.5,8912.0,22.82,48.72,0.0,22.85,48.18,75.81
52,0.029999997,-12453.79,6488.51,8948.0,22.94,48.42,0.0,22.8,48.2,75.81
53,0.031,-12389.78,6336.52,8892.0,22.57,48.62,0.0,22.76,48.23,75.8
54,0.028999997,-12377.78,6504.53,8880.0,23.13,48.36,0.0,22.66,48.25,75.78
55,0.031,-12413.77,6472.53,8932.0,22.94,48.39,0.0,22.66,48.32,75.7
56,0.029999997,-12429.76,6412.54,8732.0,22.89,48.93,0.0,22.59,48.36,75.72
57,0.031,-12453.75,6380.55,8820.0,22.69,48.85,0.0,22.54,48.42,75.7
58,0.028999997,-12361.74,6244.55,8812.0,22.36,48.87,0.0,22.5,48.5,75.62
59,0.029999997,-12505.74,6344.55,9148.0,22.27,48.33,0.0,22.55,48.5,75.61
60,0.031,-12253.74,6348.54,9204.0,22.51,47.63,0.0,22.58,48.51,75.58
61,0.028999997,-12573.73,6328.56,9004.0,22.26,48.81,0.0,22.46,48.58,75.56
62,0.031,-12465.73,6424.56,9084.0,22.62,48.26,0.0,22.43,48.58,75.56
63,0.029999997,-12453.72,6208.57,9100.0,21.93,48.51,0.0,22.39,48.63,75.51
64,0.031,-12449.72,6372.57,8960.0,22.56,48.56,0.0,22.39,48.66,75.48
65,0.028999997,-12493.72,6276.58,8820.0,22.32,49.1,0.0,22.32,48.66,75.51
66,0.031,-12557.71,6428.58,8596.0,22.9,49.49,0.0,22.31,48.68,75.53
67,0.029999997,-12501.71,6232.57,8872.0,22.13,49.07,0.0,22.36,48.67,75.55
68,0.029999997,-12449.71,6252.57,8888.0,22.24,48.89,0.0,22.38,48.68,75.56
69,0.029999997,-12545.71,6440.57,8784.0,22.81,49.04,0.0,22.39,48.71,75.54
70,0.029999997,-12525.7,6336.57,8936.0,22.39,48.84,0.0,22.36,48.73,75.53
71,0.031,-12597.7,6292.6,8852.0,22.23,49.24,0.0,22.18,48.74,75.55
72,0.028999997,-12541.7,6352.62,8768.0,22.55,49.2,0.0,22.07,48.73,75.57
73,0.031,-12553.71,6472.62,8952.0,22.78,48.66,0.0,22.07,48.72,75.57
74,0.029999997,-12697.7,6404.61,8940.0,22.42,49.11,0.0,22.08,48.74,75.56
75,0.029999997,-12485.7,6340.61,9040.0,22.36,48.52,0.0,22.11,48.74,75.56
76,0.029999997,-12505.7,6356.61,9048.0,22.39,48.53,0.0,22.13,48.75,75.54
77,0.031,-12517.71,6472.59,9016.0,22.77,48.45,0.0,22.22,48.72,75.55
78,0.028999997,-12441.71,6336.58,8880.0,22.52,48.76,0.0,22.29,48.72,75.57
79,0.031,-12461.7,6340.57,8940.0,22.47,48.68,0.0,22.41,48.73,75.54
80,0.029999997,-12461.71,6308.57,8944.0,22.36,48.72,0.0,22.37,48.72,75.56
81,0.029999997,-12433.7,6452.58,9044.0,22.77,48.23,0.0,22.32,48.75,75.5
82,0.029999997,-12585.7,6324.58,8860.0,22.34,49.15,0.0,22.32,48.79,75.47
83,0.029999997,-12441.69,6356.57,8808.0,22.64,48.89,0.0,22.36,48.8,75.46
84,0.031,-12557.7,6188.57,9008.0,21.83,48.98,0.0,22.38,48.78,75.47
85,0.028999997,-12445.71,6376.57,8964.0,22.58,48.54,0.0,22.39,48.72,75.53
86,0.031,-12521.71,6400.57,8876.0,22.64,48.86,0.0,22.41,48.72,75.53
87,0.029999997,-12469.71,6332.57,8812.0,22.53,48.98,0.0,22.4,48.71,75.56
88,0.031,-12389.71,6440.56,8924.0,22.87,48.4,0.0,22.43,48.7,75.54
89,0.028999997,-12453.71,6308.56,8864.0,22.43,48.87,0.0,22.45,48.7,75.56
90,0.031,-12525.71,6336.56,9008.0,22.33,48.69,0.0,22.47,48.7,75.54
91,0.029999997,-12569.71,6320.57,9060.0,22.2,48.7,0.0,22.37,48.71,75.53
92,0.028999997,-12597.7,6492.58,8724.0,22.97,49.21,0.0,22.31,48.75,75.52
93,0.031,-12517.71,6312.58,9008.0,22.26,48.7,0.0,22.33,48.72,75.53
94,0.029999997,-12545.71,6324.58,8924.0,22.34,48.93,0.0,22.33,48.71,75.55
95,0.029999997,-12529.72,6504.58,8916.0,22.93,48.63,0.0,22.34,48.65,75.6
96,0.029999997,-12497.72,6484.57,9164.0,22.71,48.08,0.0,22.38,48.62,75.59
97,0.031,-12509.72,6336.58,8928.0,22.41,48.82,0.0,22.34,48.62,75.59
98,0.029999997,-12273.72,6268.57,8920.0,22.45,48.4,0.0,22.38,48.64,75.54
99,0.029999997,-12393.72,6344.57,9032.0,22.48,48.32,0.0,22.36,48.64,75.51
100,0.029999997,-12569.72,6372.57,9004.0,22.4,48.74,0.0,22.37,48.65,75.5
101,0.029999997,-12657.72,6348.58,9052.0,22.2,48.87,0.0,22.35,48.66,75.48
102,0.029999997,-12517.72,6420.56,8988.0,22.62,48.58,0.0,22.46,48.63,75.52
103,0.029999997,-12437.73,6360.54,8920.0,22.57,48.63,0.0,22.58,48.59,75.55
104,0.031,-12537.73,6400.53,8824.0,22.66,49.0,0.0,22.63,48.58,75.58
105,0.029999997,-12549.72,6320.53,8768.0,22.44,49.27,0.0,22.67,48.61,75.57
106,0.029999997,-12477.73,6504.53,9128.0,22.82,48.08,0.0,22.68,48.59,75.58
107,0.029999997,-12621.72,6392.53,8820.0,22.55,49.21,0.0,22.64,48.64,75.56
108,0.031,-12453.72,6356.54,8892.0,22.56,48.74,0.0,22.61,48.65,75.55
109,0.028999997,-12469.71,6304.55,8884.0,22.38,48.87,0.0,22.52,48.68,75.53
110,0.031,-12545.7,6344.56,8772.0,22.52,49.22,0.0,22.43,48.76,75.48
111,0.029999997,-12561.71,6308.55,9172.0,22.08,48.46,0.0,22.51,48.71,75.53
112,0.028999997,-12389.72,6396.53,9304.0,22.44,47.67,0.0,22.63,48.65,75.55
113,0.031,-12497.72,6332.53,8912.0,22.42,48.83,0.0,22.67,48.62,75.57
114,0.029999997,-12397.72,6324.52,8760.0,22.62,48.94,0.0,22.7,48.61,75.58
115,0.031,-12505.72,6384.52,9108.0,22.43,48.36,0.0,22.7,48.63,75.54
116,0.028999997,-12529.72,6424.54,9120.0,22.52,48.33,0.0,22.62,48.63,75.53
117,0.031,-12277.72,6344.53,9088.0,22.56,47.94,0.0,22.67,48.61,75.5
118,0.029999997,-12461.72,6204.54,8892.0,22.07,48.98,0.0,22.62,48.6,75.52
119,0.029999997,-12541.73,6332.54,9056.0,22.27,48.63,0.0,22.62,48.59,75.55
120,0.029999997,-12441.73,6400.53,8936.0,22.68,48.55,0.0,22.64,48.53,75.6
121,0.031,-12305.74,6336.53,9108.0,22.49,47.97,0.0,22.66,48.5,75.62
122,0.029999997,-12517.73,6368.52,9076.0,22.39,48.48,0.0,22.7,48.55,75.57
123,0.028999997,-12509.74,6468.53,9124.0,22.68,48.21,0.0,22.69,48.52,75.6
124,0.031,-12441.74,6356.51,9280.0,22.28,47.89,0.0,22.77,48.49,75.58
125,0.029999997,-12469.75,6264.52,9044.0,22.13,48.59,0.0,22.74,48.45,75.63
126,0.029999997,-12429.74,6256.52,8888.0,22.27,48.84,0.0,22.75,48.49,75.61
127,0.029999997,-12625.74,6340.53,8840.0,22.37,49.26,0.0,22.68,48.49,75.63
128,0.031,-12365.75,6400.54,9092.0,22.64,48.05,0.0,22.58,48.47,75.65
129,0.028999997,-12609.74,6208.56,8856.0,21.95,49.39,0.0,22.46,48.5,75.66
130,0.031,-12473.74,6312.56,8864.0,22.42,48.91,0.0,22.47,48.51,75.65
131,0.029999997,-12509.74,6352.56,8940.0,22.45,48.77,0.0,22.48,48.51,75.65
132,0.031,-12345.74,6452.55,8932.0,22.95,48.26,0.0,22.5,48.5,75.64
133,0.028999997,-12397.74,6368.55,8836.0,22.7,48.71,0.0,22.53,48.52,75.63
134,0.029999997,-12533.74,6416.55,8820.0,22.72,48.98,0.0,22.51,48.52,75.64
135,0.031,-12581.73,6472.55,8900.0,22.79,48.83,0.0,22.52,48.54,75.64
136,0.028999997,-12565.73,6276.54,9036.0,22.08,48.81,0.0,22.56,48.54,75.63
137,0.031,-12393.73,6360.54,8860.0,22.66,48.66,0.0,22.59,48.54,75.64
138,0.029999997,-12473.74,6224.54,9052.0,22.0,48.64,0.0,22.62,48.53,75.64
139,0.031,-12385.74,6476.53,8956.0,22.97,48.27,0.0,22.65,48.51,75.65
140,0.028999997,-12485.74,6412.53,8992.0,22.63,48.51,0.0,22.65,48.51,75.64
141,0.031,-12469.74,6356.53,8848.0,22.58,48.87,0.0,22.63,48.52,75.65
142,0.029999997,-12489.74,6484.53,8880.0,22.94,48.65,0.0,22.69,48.53,75.64
143,0.029999997,-12381.74,6412.53,8992.0,22.74,48.28,0.0,22.68,48.49,75.67
144,0.029999997,-12409.74,6368.53,9124.0,22.47,48.13,0.0,22.67,48.47,75.68
145,0.029999997,-12465.74,6252.54,9048.0,22.1,48.59,0.0,22.61,48.48,75.69
146,0.031,-12469.74,6364.54,8832.0,22.62,48.89,0.0,22.59,48.51,75.68
147,0.028999997,-12497.74,6448.53,8968.0,22.75,48.54,0.0,22.62,48.51,75.66
148,0.031,-12529.73,6344.54,8744.0,22.55,49.24,0.0,22.6,48.55,75.66
149,0.029999997,-12393.73,6328.54,8920.0,22.52,48.58,0.0,22.57,48.55,75.67
150,0.029999997,-12385.73,6312.55,8928.0,22.47,48.57,0.0,22.55,48.57,75.64
151,0.029999997,-12489.72,6376.55,8984.0,22.52,48.59,0.0,22.52,48.61,75.59
152,0.031,-12373.72,6452.56,8836.0,23.0,48.53,0.0,22.48,48.6,75.6
153,0.028999997,-12497.72,6424.55,8828.0,22.78,48.87,0.0,22.53,48.62,75.58
154,0.031,-12641.72,6360.55,9052.0,22.25,48.82,0.0,22.5,48.61,75.59
155,0.029999997,-12457.72,6440.56,8952.0,22.78,48.49,0.0,22.48,48.62,75.58
156,0.029999997,-12429.72,6316.56,8892.0,22.46,48.74,0.0,22.49,48.62,75.58
157,0.029999997,-12533.72,6308.56,8852.0,22.35,49.08,0.0,22.47,48.65,75.57
158,0.029999997,-12521.72,6308.56,8920.0,22.31,48.9,0.0,22.44,48.65,75.57
159,0.031,-12561.71,6440.56,8880.0,22.72,48.88,0.0,22.44,48.69,75.54
160,0.028999997,-12521.7,6312.57,8868.0,22.37,49.01,0.0,22.4,48.74,75.49
161,0.031,-12537.7,6340.57,8856.0,22.45,49.03,0.0,22.41,48.76,75.46
162,0.029999997,-12549.7,6328.56,8868.0,22.39,49.05,0.0,22.42,48.77,75.46
163,0.031,-12485.7,6444.57,8960.0,22.75,48.53,0.0,22.41,48.76,75.47
164,0.028999997,-12545.7,6304.57,8948.0,22.26,48.9,0.0,22.41,48.77,75.46
165,0.029999997,-12437.7,6360.57,8924.0,22.57,48.63,0.0,22.4,48.8,75.44
166,0.031,-12493.69,6136.58,8892.0,21.81,49.16,0.0,22.32,48.85,75.4
167,0.028999997,-12553.68,6288.58,8968.0,22.18,48.9,0.0,22.31,48.86,75.38
168,0.031,-12573.69,6296.58,9004.0,22.16,48.86,0.0,22.3,48.84,75.4
169,0.029999997,-12537.69,6288.58,8696.0,22.4,49.45,0.0,22.32,48.85,75.41
170,0.029999997,-12585.68,6296.58,8780.0,22.31,49.36,0.0,22.31,48.87,75.41
171,0.029999997,-12613.68,6324.58,8948.0,22.25,49.03,0.0,22.31,48.87,75.42
172,0.031,-12493.68,6228.58,8756.0,22.21,49.31,0.0,22.3,48.9,75.4
173,0.029999997,-12561.68,6412.58,8848.0,22.66,48.99,0.0,22.29,48.92,75.39
174,0.029999997,-12649.67,6264.58,8864.0,22.08,49.38,0.0,22.28,48.95,75.38
175,0.029999997,-12561.67,6260.58,8812.0,22.2,49.3,0.0,22.3,48.96,75.38
176,0.029999997,-12657.66,6196.58,8840.0,21.87,49.55,0.0,22.3,48.99,75.37
177,0.029999997,-12705.66,6268.58,8984.0,21.95,49.24,0.0,22.28,49.0,75.38
178,0.029999997,-12665.66,6288.58,8788.0,22.2,49.54,0.0,22.28,49.03,75.36
179,0.031,-12461.66,6312.59,8908.0,22.4,48.79,0.0,22.27,49.04,75.36
180,0.029999997,-12549.66,6368.59,8764.0,22.59,49.21,0.0,22.26,49.05,75.36
181,0.029999997,-12665.65,6216.59,8880.0,21.9,49.45,0.0,22.26,49.06,75.37
182,0.029999997,-12649.65,6240.59,8896.0,21.98,49.35,0.0,22.28,49.06,75.38
183,0.031,-12549.66,6352.58,8800.0,22.52,49.15,0.0,22.29,49.06,75.39
184,0.028999997,-12413.66,6264.58,8832.0,22.36,48.91,0.0,22.29,49.05,75.39
185,0.031,-12661.65,6260.59,8724.0,22.16,49.71,0.0,22.28,49.07,75.39
186,0.029999997,-12497.66,6300.59,8972.0,22.28,48.75,0.0,22.28,49.06,75.39
187,0.028999997,-12613.66,6368.58,8936.0,22.4,48.99,0.0,22.28,49.05,75.39
188,0.031,-12601.65,6252.58,8820.0,22.13,49.38,0.0,22.28,49.07,75.4
189,0.029999997,-12497.65,6172.59,8892.0,21.93,49.11,0.0,22.26,49.07,75.4
190,0.031,-12649.65,6312.59,8992.0,22.14,49.03,0.0,22.24,49.06,75.4
191,0.028999997,-12637.65,6300.59,8904.0,22.18,49.21,0.0,22.24,49.07,75.39
192,0.031,-12581.65,6280.59,9004.0,22.1,48.9,0.0,22.24,49.08,75.38
193,0.029999997,-12569.65,6340.59,8896.0,22.38,49.02,0.0,22.25,49.07,75.38
194,0.029999997,-12585.66,6316.59,8920.0,22.27,49.04,0.0,22.26,49.06,75.39
195,0.029999997,-12733.65,6288.59,8808.0,22.11,49.65,0.0,22.25,49.07,75.4
196,0.031,-12549.65,6300.59,8792.0,22.36,49.25,0.0,22.26,49.07,75.4
197,0.029999997,-12645.65,6232.59,9016.0,21.87,49.09,0.0,22.24,49.06,75.41
198,0.028999997,-12589.65,6296.59,8692.0,22.37,49.56,0.0,22.24,49.07,75.43
199,0.031,-12629.65,6208.59,8884.0,21.91,49.37,0.0,22.22,49.07,75.42
200,0.029999997,-12601.65,6284.6,8940.0,22.14,49.08,0.0,22.21,49.08,75.41
201,0.029999997,-12581.65,6280.6,8884.0,22.19,49.16,0.0,22.21,49.09,75.41
202,0.029999997,-12557.65,6360.59,8840.0,22.5,49.08,0.0,22.21,49.09,75.4
203,0.031,-12565.65,6312.59,8928.0,22.27,48.98,0.0,22.21,49.08,75.4
204,0.029999997,-12457.65,6300.59,8688.0,22.53,49.26,0.0,22.23,49.09,75.4
205,0.029999997,-12581.65,6264.6,8860.0,22.16,49.23,0.0,22.2,49.09,75.4
206,0.029999997,-12573.65,6312.6,8836.0,22.34,49.19,0.0,22.2,49.09,75.4
207,0.031,-12605.65,6316.59,8892.0,22.27,49.14,0.0,22.21,49.09,75.4
208,0.028999997,-12621.65,6356.6,8716.0,22.51,49.49,0.0,22.2,49.1,75.4
209,0.029999997,-12669.64,6316.6,8728.0,22.33,49.63,0.0,22.19,49.13,75.39
210,0.031,-12477.64,6240.6,8588.0,22.4,49.62,0.0,22.21,49.14,75.39
211,0.028999997,-12617.64,6328.6,8920.0,22.28,49.09,0.0,22.21,49.14,75.39
212,0.031,-12605.64,6320.59,8840.0,22.32,49.24,0.0,22.21,49.15,75.38
213,0.029999997,-12561.64,6312.6,8796.0,22.38,49.25,0.0,22.21,49.16,75.37
214,0.031,-12621.64,6320.6,9012.0,22.18,48.92,0.0,22.2,49.14,75.37
215,0.028999997,-12629.64,6228.6,9004.0,21.88,49.09,0.0,22.2,49.13,75.38
216,0.031,-12549.64,6260.6,8936.0,22.12,49.01,0.0,22.18,49.13,75.38
217,0.029999997,-12569.65,6360.6,8952.0,22.4,48.87,0.0,22.18,49.12,75.38
218,0.029999997,-12629.65,6280.6,8944.0,22.09,49.14,0.0,22.16,49.12,75.38
219,0.029999997,-12601.64,6364.6,8812.0,22.49,49.23,0.0,22.16,49.13,75.37
220,0.029999997,-12657.64,6272.6,8784.0,22.16,49.55,0.0,22.16,49.14,75.37
221,0.031,-12545.64,6312.6,8836.0,22.37,49.13,0.0,22.19,49.13,75.38
222,0.028999997,-12681.64,6320.6,8804.0,22.27,49.49,0.0,22.17,49.13,75.38
223,0.031,-12429.65,6164.6,8848.0,22.01,49.07,0.0,22.18,49.12,75.39
224,0.029999997,-12557.65,6268.6,8844.0,22.21,49.21,0.0,22.17,49.12,75.39
225,0.029999997,-12641.65,6212.6,8940.0,21.87,49.27,0.0,22.17,49.12,75.39
226,0.029999997,-12601.65,6340.6,8912.0,22.34,49.05,0.0,22.17,49.11,75.39
227,0.031,-12581.65,6296.6,8888.0,22.24,49.13,0.0,22.17,49.11,75.38
228,0.028999997,-12517.64,6416.6,8656.0,22.86,49.29,0.0,22.19,49.13,75.38
229,0.029999997,-12629.65,6380.6,8964.0,22.39,48.95,0.0,22.19,49.12,75.38
230,0.031,-12617.65,6292.6,8932.0,22.15,49.12,0.0,22.19,49.12,75.37
231,0.029999997,-12609.65,6352.6,8920.0,22.36,49.04,0.0,22.18,49.11,75.37
232,0.029999997,-12525.65,6244.6,8780.0,22.21,49.31,0.0,22.18,49.12,75.38
233,0.029999997,-12545.65,6256.6,8916.0,22.13,49.04,0.0,22.17,49.12,75.38
234,0.031,-12501.65,6288.6,8816.0,22.35,49.11,0.0,22.18,49.11,75.38
235,0.028999997,-12557.65,6228.6,8964.0,21.99,49.01,0.0,22.17,49.11,75.38
236,0.031,-12493.65,6312.6,8992.0,22.3,48.68,0.0,22.18,49.09,75.39
237,0.029999997,-12609.65,6324.6,8888.0,22.3,49.15,0.0,22.16,49.09,75.38
238,0.031,-12545.65,6248.6,8840.0,22.16,49.22,0.0,22.19,49.09,75.39
239,0.028999997,-12585.65,6380.6,8860.0,22.52,49.07,0.0,22.19,49.09,75.38
240,0.029999997,-12729.65,6260.6,8796.0,22.03,49.71,0.0,22.18,49.11,75.38
241,0.031,-12509.65,6264.6,8752.0,22.31,49.3,0.0,22.17,49.12,75.38
242,0.028999997,-12629.65,6284.6,8864.0,22.17,49.3,0.0,22.17,49.12,75.38
243,0.031,-12565.64,6232.6,8856.0,22.07,49.25,0.0,22.16,49.12,75.38
244,0.029999997,-12529.64,6364.6,8780.0,22.59,49.13,0.0,22.18,49.12,75.38
245,0.031,-12533.65,6264.6,9020.0,22.09,48.78,0.0,22.16,49.12,75.37
246,0.028999997,-12561.65,6336.6,8868.0,22.4,49.06,0.0,22.16,49.11,75.37
247,0.031,-12705.64,6324.6,8764.0,22.29,49.62,0.0,22.16,49.13,75.36
248,0.029999997,-12713.65,6364.6,9048.0,22.19,48.98,0.0,22.16,49.1,75.38
249,0.029999997,-12601.65,6264.6,8996.0,22.03,48.99,0.0,22.17,49.08,75.39
250,0.029999997,-12469.65,6348.6,8716.0,22.65,49.16,0.0,22.19,49.07,75.4
251,0.029999997,-12545.65,6300.6,8748.0,22.39,49.34,0.0,22.2,49.08,75.4
252,0.029999997,-12617.65,6360.6,8860.0,22.42,49.17,0.0,22.2,49.09,75.4
253,0.029999997,-12549.65,6316.6,8948.0,22.29,48.9,0.0,22.21,49.07,75.41
254,0.031,-12581.65,6296.6,8884.0,22.24,49.13,0.0,22.21,49.07,75.4
255,0.029999997,-12569.65,6248.6,8716.0,22.22,49.54,0.0,22.2,49.1,75.39
256,0.029999997,-12709.65,6248.6,9012.0,21.86,49.22,0.0,22.18,49.11,75.39
257,0.029999997,-12621.64,6288.6,8784.0,22.25,49.45,0.0,22.17,49.12,75.39
258,0.031,-12573.64,6280.6,8876.0,22.2,49.16,0.0,22.15,49.13,75.39
259,0.028999997,-12613.65,6316.61,9016.0,22.17,48.9,0.0,22.14,49.12,75.39
260,0.031,-12545.65,6260.61,8848.0,22.19,49.18,0.0,22.13,49.12,75.38
261,0.029999997,-12717.64,6304.61,8856.0,22.14,49.49,0.0,22.11,49.14,75.38
262,0.029999997,-12549.64,6280.61,8928.0,22.19,48.99,0.0,22.11,49.14,75.38
263,0.029999997,-12621.64,6264.61,8808.0,22.15,49.43,0.0,22.1,49.15,75.38
264,0.029999997,-12549.64,6264.61,8812.0,22.23,49.26,0.0,22.09,49.16,75.37
265,0.031,-12569.64,6332.61,8804.0,22.43,49.22,0.0,22.1,49.16,75.37
266,0.028999997,-12649.64,6384.61,8640.0,22.63,49.67,0.0,22.11,49.18,75.38
267,0.031,-12573.64,6296.61,8760.0,22.34,49.38,0.0,22.12,49.18,75.37
268,0.029999997,-12649.63,6360.61,8836.0,22.41,49.29,0.0,22.13,49.19,75.37
269,0.029999997,-12677.63,6340.61,8724.0,22.4,49.62,0.0,22.13,49.2,75.37
270,0.029999997,-12637.63,6360.6,8784.0,22.46,49.37,0.0,22.15,49.21,75.36
271,0.031,-12553.63,6296.6,8800.0,22.33,49.25,0.0,22.15,49.22,75.36
272,0.029999997,-12549.63,6260.6,8976.0,22.09,48.92,0.0,22.14,49.22,75.35
273,0.028999997,-12473.63,6312.6,8688.0,22.56,49.28,0.0,22.16,49.23,75.34
274,0.031,-12561.62,6160.61,8744.0,21.93,49.59,0.0,22.13,49.26,75.33
275,0.029999997,-12573.63,6304.61,8988.0,22.2,48.88,0.0,22.13,49.24,75.33
276,0.029999997,-12545.63,6328.61,8892.0,22.37,48.99,0.0,22.13,49.21,75.34
277,0.029999997,-12649.63,6296.61,8828.0,22.21,49.41,0.0,22.14,49.21,75.35
278,0.031,-12585.63,6256.61,8852.0,22.13,49.27,0.0,22.13,49.21,75.35
279,0.029999997,-12645.63,6340.61,9084.0,22.16,48.79,0.0,22.13,49.2,75.35
280,0.029999997,-12597.63,6244.61,8800.0,22.12,49.43,0.0,22.11,49.21,75.35
281,0.029999997,-12589.63,6132.61,8752.0,21.8,49.68,0.0,22.1,49.23,75.35
282,0.031,-12593.63,6216.61,9004.0,21.88,49.02,0.0,22.08,49.23,75.34
283,0.028999997,-12529.63,6176.62,8852.0,21.93,49.27,0.0,22.07,49.24,75.34
284,0.029999997,-12629.62,6156.62,8864.0,21.76,49.49,0.0,22.04,49.25,75.33
285,0.031,-12657.62,6264.62,8824.0,22.1,49.48,0.0,22.04,49.26,75.33
286,0.028999997,-12577.63,6352.62,8936.0,22.38,48.93,0.0,22.05,49.25,75.33
287,0.031,-12597.62,6176.62,8724.0,21.96,49.69,0.0,22.05,49.26,75.33
288,0.029999997,-12677.62,6136.62,8808.0,21.68,49.75,0.0,22.05,49.26,75.35
289,0.031,-12701.62,6228.62,8824.0,21.94,49.63,0.0,22.06,49.25,75.37
290,0.028999997,-12505.63,6252.62,8808.0,22.24,49.19,0.0,22.07,49.24,75.39
291,0.031,-12593.63,6352.61,8964.0,22.34,48.91,0.0,22.09,49.21,75.4
292,0.029999997,-12621.63,6268.61,8836.0,22.14,49.37,0.0,22.1,49.21,75.39
293,0.028999997,-12581.63,6232.61,8984.0,21.96,49.02,0.0,22.08,49.2,75.4
